url,mainBranch,latestCommitSha,starCount,forkCount,commitCount,branchCount,releaseCount,contributorCount,openIssueCount,closedIssueCount,openPullRequestCount,searchResultCount
https://github.com/Trinea/android-common,master,3e8308815b0d2d592276f44fdd3c6b9a02e04587,598,429,224,1,1,3,1,3,1,0
https://github.com/goldmansachs/gs-collections,master,4e597130fbe4e6f9d745a8d5348c77c45e9341d8,619,78,580,1,12,2,1,7,0,0
https://github.com/afollestad/Cards-UI,master,cd59ad57efd28c35b59d4abd461d669f1df9dda5,595,114,4,1,0,1,9,28,1,0
https://github.com/tomwhite/hadoop-book,master,0087add3342b36503bb60c972a0d441f91e37ef1,589,473,158,6,1,1,5,15,0,0
https://github.com/notnoop/java-apns,master,20c10ebd22e15a55c0c1c12695c535d37435dcfd,652,241,325,2,9,14,57,88,9,0
https://github.com/siyamed/android-satellite-menu,master,ff0964c849095eb17c5fe9f84f158e39d5a5ef03,652,343,20,1,0,1,18,0,1,0
https://github.com/zeromq/jeromq,master,97332bcbeb6cb5f28b8e950c3440d53ea28e6588,589,92,302,1,5,19,19,136,0,0
https://github.com/pahimar/Equivalent-Exchange-3,master,664387f0637838e6e982471634b0b34b64705471,579,418,1527,2,2,93,24,643,5,0
https://github.com/rnewson/couchdb-lucene,master,aa7d0fc8203d8a566862021101ab05ebc25f41ad,578,83,1035,17,18,14,42,151,8,0
https://github.com/fastestforward/gauges-android,master,372528e3a689fa38f582330e69f7a31c62b2aa9c,621,182,474,5,5,4,3,14,0,0
https://github.com/inmite/android-styled-dialogs,master,38975c5220aeab1d79ee3db2a8c4d269c0600c38,723,168,121,2,6,9,10,39,2,0
https://github.com/Graylog2/graylog2-web-interface,0.20,26cdb17791df1a169265da883e3c3127b505f8ac,566,172,2447,3,51,29,204,552,0,0
https://github.com/square/tape,master,36cc75ee4e7c2352d75f26678c7a833fe46fb3b8,596,97,128,5,6,14,12,36,4,0
https://github.com/jackpal/Android-Terminal-Emulator,master,60f5dd963464aa733c14d844c9b2f0414888cc79,566,246,790,2,28,62,92,214,0,0
https://github.com/dim-s/jphp,master,2d2353448d2df7f375512eff4c42242e5d57057b,564,42,428,4,1,7,6,84,2,0
https://github.com/calabash/calabash-android,master,14724f6ab39886516088c8a1e982febc2f36ed1b,565,277,930,12,38,41,60,323,19,0
https://github.com/Netflix/astyanax,master,b9ab12712607734f8ff0d4ac692c04da01c571c7,581,260,794,4,50,43,73,428,17,0
https://github.com/romannurik/muzei,master,a9d2ccfaeccabad26f9c6eba26355882654cc4c1,774,152,17,2,4,3,24,26,11,0
https://github.com/jjoe64/GraphView,master,638ab6ac76890e06e6180ccde7540e0ea467196f,547,296,136,2,1,13,39,103,8,0
https://github.com/loopj/android-smart-image-view,master,49a7facbb30455b2d3760419028a9a7ff0b1aa89,606,284,22,2,0,3,33,7,3,0
https://github.com/matburt/mobileorg-android,master,a9297345109ff97a9150ee04990a96dce2a8da0e,545,119,1156,1,19,28,63,369,0,0
https://github.com/facebook/rebound,master,a0fe027ca170d1f50b64ac34276a35bb11e79896,575,82,47,2,5,5,2,19,0,0
https://github.com/mozilla/rhino,master,5f1ad11dfbf23b3afcc8caa6c230fa3533b5ffd6,581,203,3010,19,30,17,68,66,37,0
https://github.com/JohnPersano/SuperToasts,master,eb739b3b00cdacee5ad599d9543cecb47a81976f,555,102,289,2,4,3,3,31,0,0
https://github.com/spring-projects/spring-security-oauth,master,75f0d1c09765522b10e115ed833deccc18ac8cad,540,493,811,4,20,40,38,145,1,0
https://github.com/JetBrains/ideavim,master,ee1a6bbbd95ca72a64b281282e9c6fa549638e84,542,124,1021,6,12,8,0,0,5,0
https://github.com/yixia/VitamioBundle,master,1b0eacce724153f4305ecfb32190ad76172e14f8,539,464,104,2,8,1,37,92,0,0
https://github.com/gitblit/gitblit,master,a57d0c36910a96391b79511224eeb2989f52f6e3,523,200,1973,3,21,61,0,0,2,0
https://github.com/redsolution/xabber-android,master,2b8e6b216fa2a928b2f62b7cd62b2c079d706d38,612,340,51,1,0,4,246,50,12,0
https://github.com/mariotaku/twidere,dev,1f3f6a036e5d511185fc4c0dd6aabb944843b821,520,173,906,5,59,11,47,142,0,0
https://github.com/jclouds/legacy-jclouds,master,1665a70471609aed0314dc60e27a80c7ffa65d45,522,255,8047,16,63,87,66,1514,2,0
https://github.com/webbit/webbit,master,0154b235a8dd2b3ab966f299506375f6c6538cbb,549,95,754,7,60,21,35,96,6,0
https://github.com/lucasr/smoothie,master,8532d5355649dae87243a1e4b71710314eb97652,595,101,91,1,0,4,10,13,2,0
https://github.com/sikuli/sikuli,develop,141897fd93a1141d7214c4c07b6f6688b45e38a1,523,94,1285,3,2,10,10,21,4,0
https://github.com/UweTrottmann/SeriesGuide,master,0dd18b8dc5a36c3f1ba111f2fdca114ebaabbbd2,508,168,4531,4,182,4,29,351,0,0
https://github.com/romainguy/ViewServer,master,f7bfe2752eb47a277436480b910b0184f55f81fc,591,178,16,1,0,6,4,16,1,0
https://github.com/apache/cordova-android,master,b872df0f314194ad50cbaa098ebbf717e53bb354,519,432,2534,19,71,88,0,0,3,0
https://github.com/linkedin/datafu,master,e98e7b4284712e6ebc06138aff9355420b08f42a,528,127,379,15,7,10,0,92,0,0
https://github.com/spullara/mustache.java,master,c9e64e12d0193ffa5fc2b7fa2c7c0ea05067281d,504,86,846,7,32,15,5,83,1,0
https://github.com/MikeOrtiz/TouchImageView,master,7594f9836a985fdec4c1ce051fe4ed869cbf84a8,503,227,37,2,2,3,8,69,2,0
https://github.com/foxykeep/DataDroid,master,0553cada0d6c508eca3a9295fa7729deba8a75e4,509,202,311,2,7,6,2,36,0,0
https://github.com/linkedin/rest.li,master,f0f868024d9eca663d39fb7d05a49dc7985e9bf6,503,99,761,2,157,21,2,23,1,0
https://github.com/liquibase/liquibase,master,dee23ae4fd2f8c4eae4d1353d0a0f8aab76d9953,508,354,3309,9,28,89,0,0,22,0
https://github.com/go-lang-plugin-org/go-lang-idea-plugin,master,d7138f7ff36e90b0fe57bf62cfc9dcf508e81659,510,108,1321,10,9,31,131,553,2,0
https://github.com/chrisbanes/Android-BitmapCache,master,147e5c078324c8f61765750da756c4a7d1f2aae3,532,157,142,2,8,2,20,29,6,0
https://github.com/apache/zookeeper,trunk,644542390d75af0b752ab34fde0ccbf995bb05cf,501,306,1184,7,52,5,0,0,8,0
https://github.com/opentripplanner/OpenTripPlanner,master,d47db7893b4899cada1bf074e4399fdeb175fd47,493,210,5404,51,27,49,327,1060,11,0
https://github.com/jgilfelt/android-sqlite-asset-helper,master,9e6a939ad6baf9946b8073a03c5d279a2eede290,602,158,68,3,4,4,11,23,2,0
https://github.com/kikoso/android-stackblur,master,668da822f334ea5a4750ab45430d349de2a57c3d,574,135,57,1,0,2,5,17,0,0
https://github.com/vinc3m1/RoundedImageView,master,2f6414bd3e2606395d9fe9de7373ef86be70f4cf,493,181,131,2,7,4,6,30,0,0
https://github.com/nutzam/nutz,master,8b1c4ac2588896ad2b6f5e34821e02d82c342805,489,374,3495,10,13,22,94,529,1,0
https://github.com/ManuelPeinado/GlassActionBar,master,ca6b9416e547483c7fd004f2957209ee89bde65e,588,91,53,2,2,1,2,1,0,0
https://github.com/oschina/android-app,master,6a5bf77e7450151a3765fc7569c16d3d835df0f8,498,516,28,1,7,4,8,14,1,0
https://github.com/Todd-Davies/ProgressWheel,master,b07bb7dd995aaf0d4ac921991bb37d9da36d72f2,536,218,45,1,0,9,16,12,2,0
https://github.com/robotmedia/AndroidBillingLibrary,master,4bbe429d7811d531ca6d478745b4eeebb17f1783,504,170,92,1,0,3,34,83,3,0
https://github.com/fearofcode/bateman,master,0c3a8287133e2195c63a52f665f912cca6fc5b65,494,60,75,1,0,2,0,2,0,0
https://github.com/vrapper/vrapper,master,250ff536fcaa5dc77eb657d23695098096f44843,480,68,1675,8,10,21,30,384,0,0
https://github.com/mitallast/diablo-js,master,bdd6b737b8071fcff218be389cd406301dad88a3,477,51,59,3,0,2,3,7,0,0
https://github.com/mixi-inc/AndroidTraining,master,83d2527dab5586dfe3ecab8af5e599441920d35d,506,144,270,2,0,4,0,3,0,0
https://github.com/path/android-priority-jobqueue,master,89d76ea193cfded0d9401f534fedbfe14c981c04,552,65,155,6,3,3,12,31,1,0
https://github.com/eoecn/android-app,master,38f08642e11c97ec00178c529e34bae0c1ddee88,547,956,130,1,1,17,25,78,2,0
https://github.com/jOOQ/jOOQ,master,5014e5d5c42c9744eb9129183996451f261fb46d,472,95,3284,15,65,18,657,2527,0,0
https://github.com/NanoHttpd/nanohttpd,master,852318439539b54ee6b4ce048df63b6c12cf0417,488,315,186,7,9,13,37,66,4,0
https://github.com/richardwilly98/elasticsearch-river-mongodb,master,c2e4240fc8481b10fb0b94b2eb5d9c131ef22354,465,84,436,6,22,10,42,206,1,0
https://github.com/owncloud/android,master,70677a46fdb3fbf11dc9885b77e7dfe29646821f,463,425,1859,10,23,17,115,349,4,0
https://github.com/wyouflf/xUtils,master,9cdd5bd42035b6f4c6318119cc348797327cd95d,463,348,677,1,1,2,8,13,0,0
https://github.com/etsy/oculus,master,3cb3626faee58d8387a9807b4a7c6efc840151ea,467,20,20,1,0,5,8,6,0,0
https://github.com/lorensiuswlt/NewQuickAction,master,9773852b297114d9826e580f9d3845e522e766a7,481,181,6,1,1,1,18,5,3,0
https://github.com/unclebob/fitnesse,master,6252a712699b0bf674eaa07d3018db3854a0adbf,461,243,3705,1,17,58,43,389,1,0
https://github.com/romannurik/Android-MonthCalendarWidget,master,f198096a4c2f9db2b98fc41f6fb57087558c21c6,519,108,6,1,0,2,2,5,2,0
https://github.com/javaee-samples/javaee7-samples,master,a23fc9126b0cee80e26166073493154cf822463f,470,316,1007,1,0,32,74,140,0,0
https://github.com/6wunderkinder/android-sliding-layer-lib,master,3f7d6ba4ac779225268702a8364f5997361e7e17,535,180,64,3,0,7,29,25,8,0
https://github.com/puniverse/quasar,master,0561de92c77b0c94c3b66e57344d0e97c6f72434,455,16,1238,6,6,3,7,34,0,0
https://github.com/darvds/RibbonMenu,master,0d051fe76fa61d392b29ac8e1f7bd4ceeb5e0449,471,212,14,1,0,2,10,7,3,0
https://github.com/rundeck/rundeck,development,6b832473d4fecad533f96d6908b1bffab97c97d3,453,106,3975,33,41,25,222,512,0,0
https://github.com/dinocore1/DevsmartLib-Android,master,5572ff39b8d5627c9b31db97e7290ca986448404,505,406,21,1,0,2,34,8,9,0
https://github.com/saik0/UnifiedPreference,master,dcfdb0c590ba0c27230bdee2808cc839d42debfe,475,65,27,3,1,1,14,5,2,0
https://github.com/jmxtrans/jmxtrans,master,d67aa723ee8bb7cd6adc520925c453e7710097de,452,136,493,2,4,39,6,130,2,0
https://github.com/eclipse-color-theme/eclipse-color-theme,master,697d04d24e86a1308562c15198aafe0a0e419df2,447,118,348,1,21,23,86,94,3,0
https://github.com/alibaba/dubbo,master,17becc2d6676be84b01c0d15a81c5f33f85d21d6,449,371,1790,4,41,8,32,9,10,0
https://github.com/emilsjolander/sprinkles,master,64579073bac01066423b9f69b13f67a3994bb798,446,39,217,2,14,11,9,62,0,0
https://github.com/ManuelPeinado/RefreshActionItem,master,b592791550ec45c5f8cf5a320c42d26c26639d8f,489,63,78,1,4,5,5,7,0,0
https://github.com/johnkil/Android-AppMsg,master,a701a05ba1c1e16a26cb356b9282ffc32d688994,513,201,55,2,4,7,4,19,0,0
https://github.com/forcedotcom/phoenix,master,5e49d5f940f9dbd2538fb890f0cc6697068c74ac,458,210,1982,23,0,30,134,592,6,0
https://github.com/apache/incubator-storm,master,1a0b46e95ab4ac467525314a75819a75dec92c40,449,166,2032,44,6,62,0,0,28,0
https://github.com/RadiusNetworks/android-ibeacon-service,master,e916f1d0d6e98c05e9aea3365b1cd91aec117da5,470,122,89,4,8,3,4,25,1,0
https://github.com/trifork/erjang,master,6e8527bfa12448303c2eb48640acdeec5dadd774,439,27,1632,10,0,10,28,59,3,0
https://github.com/FasterXML/jackson-core,master,b0a2e19b1db9a26a43dc5cd3d3e7ab3fef5751b8,438,124,419,7,25,19,19,118,1,0
https://github.com/cgeo/cgeo,master,62f3d4b7c15358f80ff42e8d5816d73d7de4de7e,438,276,6030,5,52,62,367,3399,2,0
https://github.com/chrisjenx/Calligraphy,master,6590aa7e2f1255d343b1c1e70358584cfe5146d3,449,30,67,2,0,6,5,22,2,0
https://github.com/jeeeyul/eclipse-themes,master,13f5ae7ae9c74354b7ec271d5d3ff05189ad1bc5,437,79,717,1,11,10,5,146,0,0
https://github.com/joscha/play-authenticate,master,32bdc032a8321e665f91ebcfe8df40ae53d31084,451,216,440,4,20,21,33,128,2,0
https://github.com/danieloeh/AntennaPod,master,ae849077c78770f096f40e9360250b9e32d14f40,434,151,1409,18,41,20,157,246,4,0
https://github.com/chrislacy/TweetLanes,master,c0f13c9e5085c8a8a3290d20d419f43e9257eba8,454,172,771,3,21,16,58,358,1,0
https://github.com/apigee/usergrid-stack,master,06a6ff5131327b3f39bcae1665204a4e9d78aa2d,451,145,2322,49,45,21,29,248,4,0
https://github.com/ervandew/eclim,master,67a4bb3dd5edf3ea787e068d029fbd89a599d7ac,436,67,4394,3,67,18,34,271,3,0
https://github.com/MichaelEvans/ColorArt,master,c819bbe562caa373d8ceab068af781b3c8ed202e,435,44,33,3,0,4,4,12,1,0
https://github.com/jersey/jersey,master,9e6176cb40c8ac1f41d67dad0a89e7f17c47244c,427,462,1790,4,43,24,0,0,5,0
https://github.com/yanchenko/droidparts,master,40bee3cc1a35e80eb9e252df06bd168529e61da7,425,119,1162,2,63,6,1,23,0,0
https://github.com/guardianproject/ChatSecureAndroid,master,acff537de56c5957c74c5670c39938f76c564ac7,456,181,1812,9,76,18,102,337,4,0
https://github.com/groovy/groovy-core,master,e1d4d933c208d53fb1ff95d8a57774040f0a2a0a,423,219,10000,9,120,84,0,0,12,0
https://github.com/dynjs/dynjs,master,8f67e07d075847e59975ff5b12f4e49f48547ba0,423,64,2129,31,5,28,17,102,0,0
https://github.com/antlr/antlr4,master,3111db7a76aaab02b35aa29b1f39ec1bd06d197d,422,118,2674,1,10,13,60,489,7,0
https://github.com/linkedin/cleo,master,d0d298ef8ad4550f840c7e660cec314891d48942,429,55,57,7,0,6,8,6,0,0
https://github.com/LarsWerkman/HoloColorPicker,master,57890dca081c18fc7c4dd39a3f0cd65a58f4a43e,437,159,105,3,0,12,9,40,0,0
https://github.com/Diablo-D3/DiabloMiner,master,4637a487b6ece3daef2b8b52fa231842aa6b2d95,436,130,262,1,0,11,4,78,0,0
https://github.com/flavienlaurent/NotBoringActionBar,master,dd285b3b7c228eb62cc2927659d9bac5453f58d2,565,92,18,1,0,2,3,3,1,0
https://github.com/Netflix/servo,master,72a50f7cb1c356e5b6604d58eb7d13e304ac46ef,418,73,851,3,39,16,10,220,1,0
https://github.com/oakes/Nightweb,master,23f782a5ddf70c894e641943193e347bd99ac0e0,415,56,575,2,26,6,7,25,0,0
https://github.com/linkedin/sensei,master,b5e686c6c542b3ce1430a407bcaa46ef1ad73e2d,419,128,2126,41,7,29,15,84,10,0
https://github.com/sirthias/pegdown,master,e645dc6118a08c385907d4fb4ce9ba0816c836d8,457,85,220,3,20,15,41,86,3,0
https://github.com/beworker/pinned-section-listview,master,2b2e0c6064b41e719026d195b3f5f52be637ed74,541,206,65,1,5,4,14,29,3,0
https://github.com/daCapricorn/ArcMenu,master,37b821f810b1edab6a32dac864d2a14d95285cf6,491,281,18,1,0,2,1,19,0,0
https://github.com/cyrilmottier/Polaris,master,b7af5368d0d1fd2cc24243386f800e946a2d226c,418,80,31,3,2,3,10,21,3,0
https://github.com/korovyansk/android-fb-like-slideout-navigation,master,33187a883d7a07fc5a50a1020b8ca70c41566da0,404,185,13,1,0,1,0,15,0,0
https://github.com/jasonpolites/gesture-imageview,master,69bdabec18028f5f8138c82120f32af514e0bd38,474,268,67,1,1,1,31,25,4,0
https://github.com/TonicArtos/StickyGridHeaders,master,6db4aa78c2ca42cdab427b3fed3822b079936644,503,172,164,5,2,8,32,58,2,0
https://github.com/pingpongboss/StandOut,master,1ee77f1ac862d4dbf84d21ce38519bd78e44c91d,467,171,134,2,0,3,9,10,1,0
https://github.com/dodola/android_waterfall,master,f578873f7f74a4d65fe194f7afddc934c42f1233,430,292,38,1,2,2,9,10,0,0
https://github.com/mybatis/mybatis-3,master,49dcb017d0bc3dea56633911d73671ca5f46e9b8,405,295,1277,3,16,21,30,148,3,0
https://github.com/dreamhead/moco,master,740512d6f8d36f92881a2cc49625d277f2af51e4,398,101,745,1,5,13,14,60,0,0
https://github.com/M66B/XPrivacy,master,b311b574d56c306d50371312f98574c0c3e8b44b,397,136,5528,1,53,51,0,1626,0,0
https://github.com/e-biz/androidkickstartr,master,f4d756951c8411c87292a33fef3333465a588374,431,79,78,9,0,5,36,74,1,0
https://github.com/thiagolocatelli/android-uitableview,master,6a08bfa431a247b1e4b5e4f78c78a87d16949d73,433,248,26,1,0,2,0,22,0,0
https://github.com/nzakas/cssembed,master,00b720f01b93019c5d036553043114dd74af8001,396,30,64,1,2,5,14,30,1,0
https://github.com/nathanmarz/elephantdb,develop,95f9147eaff949c8b47b9ae69aca74e4d6cfb1be,394,29,702,7,11,8,3,23,1,0
https://github.com/ZhouWeikuan/cocos2d,master,e101a3ba63c67a237a07cca793b753b1d57e5dc7,429,146,248,3,0,9,42,33,1,0
https://github.com/paddybyers/anode,master,9fc5e8ab7902e52e5d7ccea367e77c9113a68044,413,61,196,2,0,4,17,10,1,0
https://github.com/spring-projects/spring-android-samples,master,9afd718a00bf346b6cd16fa5265b3965865f76e2,397,259,223,1,1,4,0,10,0,0
https://github.com/58code/Argo,master,083e851e1ed4f29a6e228fb1506224cbca6687eb,408,305,25,1,0,2,13,3,2,0
https://github.com/openhab/openhab,master,fea4b9f2b2c11ef64282be680ca83538ae7010e2,391,260,3012,2,9,47,249,729,17,0
https://github.com/gabrielemariotti/androiddev,master,e4f4399e6b23cf7d0a8ab8e2dd96c13290df5042,453,277,126,1,0,1,2,1,1,0
https://github.com/akquinet/android-archetypes,master,d4b29c7a88360c60fe8b355db98afba2624c4740,400,91,221,1,14,12,3,59,0,0
https://github.com/linkedin/databus,master,a704ca5ccb0db11dd8c9eb67d32ef1e2216ef601,410,109,262,2,0,2,13,14,1,0
https://github.com/RomainPiel/Shimmer-android,master,7f461252eecf8da77a2cf78fc02f35e4b072896f,406,35,27,2,3,3,1,9,0,0
https://github.com/impetus-opensource/Kundera,trunk,b8effcaf0f2a23e890c064a717175e15470d1dfd,384,112,2646,16,20,18,80,493,2,0
https://github.com/essentials/Essentials,2.x,e007331581d2c4c58daebdce0323a1d2a169728e,383,535,4179,12,37,67,0,0,14,0
https://github.com/agirbal/umongo,master,5eec471d5aa3c4ff5d026646af605accffb10b70,398,45,160,1,1,4,47,175,0,0
https://github.com/jhipster/generator-jhipster,master,d8025cf8bc587b3d080ad37893db87858b6b1a15,383,85,738,2,24,24,12,239,0,0
https://github.com/MasDennis/Rajawali,master,ce4a8e5629b8eaf38ba63dddb766be7bd06697a1,385,206,987,9,1,33,82,1150,2,0
https://github.com/stephanenicolas/Quality-Tools-for-Android,master,1ec3bada6ae37a254db8ef1b0d8db2e10275056f,438,56,221,1,0,3,14,14,3,0
https://github.com/Activiti/Activiti,master,47bac4ff42e482209290e98bb32a3b621c3ac531,382,530,4361,9,26,55,21,228,9,0
https://github.com/apache/hive,trunk,d06ca5be1a5014b3afb0d2f33280c730a9f33248,377,414,3892,19,42,2,0,0,8,0
https://github.com/chrisbanes/photup,master,012290c72778f9bfaffcedfef94d8b42837930b9,412,121,572,1,33,1,0,0,2,0
https://github.com/vekexasia/android-edittext-validator,master,d2e26fb9db61f256286304c7c26051e1be3fd99c,416,134,50,1,0,5,4,16,4,0
https://github.com/gitgrimbo/android-sliding-menu-demo,master,212bb2b37fb6e205bb7fe57e8eac27501300757b,378,246,11,1,0,3,4,2,0,0
https://github.com/spring-projects/spring-security,master,ccf96a4d693cd0e0bd623e5cf51e291c62310890,385,464,5103,16,54,39,14,67,13,0
https://github.com/liferay/liferay-plugins,master,e1c9384b37ae927c2d51dbed8883b406bcee7d96,370,1027,10000,3,23,171,0,0,13,0
https://github.com/flavienlaurent/datetimepicker,master,ee27402ab8a559c6c3687e4559d537604685f388,387,110,59,1,0,5,6,37,4,0
https://github.com/dmitry-zaitsev/AndroidSideMenu,master,ef13cd47a5e021d7b4dcd2f11e4a3ac436a15602,375,247,42,1,0,3,5,22,0,0
https://github.com/Netflix/eureka,master,fe430880d3b878427bec81b0456842d670da2567,372,89,509,2,95,15,18,79,5,0
https://github.com/apache/solr,branch-1.1,38d4687312b711f9716a8077fc249a2e1ff8681a,371,58,336,11,5,5,0,0,0,0
https://github.com/rtyley/agit,master,685d5bb1f817b0282460ac959b83bceb749ce95a,367,86,891,16,39,12,57,50,3,0
https://github.com/OnlyInAmerica/OpenSpritz-Android,master,403f231c91e1ab0896c4d1e1841c550c15ca1fdc,371,57,75,2,0,6,17,30,0,0
https://github.com/torquebox/torquebox,master,c7f450a6e34b0bf5335a33fd33d8493e0dce5084,364,116,4551,31,50,57,1,176,0,0
https://github.com/gwtbootstrap/gwt-bootstrap,master,5a6c310b835f46aa69ebb428fb4a316370f4d4be,367,170,918,9,3,45,79,418,0,0
https://github.com/SpoutDev/Spout,master,52f0992db0acca466e192d41e790a680a0f66b72,366,132,5912,7,0,69,0,0,0,0
https://github.com/sephiroth74/ImageViewZoom,master,221fc68f173db4abe49735b66d597341a6fd5867,433,223,83,2,0,7,43,16,9,0
https://github.com/square/fest-android,master,570dbafdb649ce4d0fc574c2b8678589165561d1,404,53,230,2,8,19,7,86,0,0
https://github.com/megamattron/SplinterNet,master,7cf53a952023e75411d92ba7875f57240e29ee63,357,34,19,1,0,2,5,1,0,0
https://github.com/pwnall/chromeview,master,e5d3d248a4f73928b0a6ddc0b16f8a29c982d99e,461,142,1,2,0,1,41,12,5,0
https://github.com/fqrouter/fqrouter,master,2468f62cf9ec05a2271fa32a2593963952cc1682,427,88,1047,2,1,2,26,262,1,0
https://github.com/Gottox/socket.io-java-client,master,13762a3ee447f3d2e8740a270b137bcdd1ee1b7a,408,190,187,1,0,4,59,32,6,0
https://github.com/bpellin/keepassdroid,master,4b9bfde82ac8e89c87a70b479183af1847eede07,365,137,741,1,108,15,0,0,7,0
https://github.com/alexo/wro4j,1.7.x,22c99c8346e1af054a523f4a3d01f1fee7fdd0db,356,114,3491,61,44,34,29,150,2,0
https://github.com/kilim/kilim,master,4a5cd35c5bab6b80b70e65bd2fec2a68e0b07247,367,70,66,3,0,5,15,20,4,0
https://github.com/shikhar/sshj,master,5159a799dfcc612474e4630aac1d5b85ab5b5347,370,93,390,2,15,10,35,96,2,0
https://github.com/spring-projects/spring-social,master,41244f677dc6d0888debb0e913ae45b555da16b3,350,164,1561,12,15,12,24,103,13,0
https://github.com/caelum/vraptor,master,16c510b1a722c71d6aff0168517479f7a219643b,352,173,3385,6,12,61,43,564,1,0
https://github.com/Issacw0ng/SwipeBackLayout,master,bd50aaab1fa28fc1a0b43093732f82db28a503b6,384,183,53,1,0,4,7,17,0,0
https://github.com/lucasr/twoway-view,master,317d77f53a7254528fc02ff22e94d26ca5800f9e,421,137,94,1,0,4,37,19,8,0
https://github.com/brettwooldridge/HikariCP,master,1548ccf6d047fae33208b07febe228b91c5cce7e,348,40,698,4,24,12,0,60,0,0
https://github.com/flyingsaucerproject/flyingsaucer,master,1f11dba5b2e37a014e42d3a452adaba4e979952e,356,128,2493,5,11,16,0,0,10,0
https://github.com/pmuellr/weinre,master,8cead952e33b8631b46cbe6c1ba3c0f05772821a,347,31,140,4,6,1,0,0,0,0
https://github.com/ragunathjawahar/android-saripaar,master,2a28f35ba363c181941aa702ec11f06abbcb013d,350,65,90,1,3,4,10,19,3,0
https://github.com/spockframework/spock,groovy-1.8,d33d7e21ccc3c8ea1dcf7c926ac22cb44cb4a8de,356,87,1660,8,18,13,0,0,12,0
https://github.com/jboss-developer/jboss-eap-quickstarts,6.3.x-develop,09f5bef9ce60328be07b7014b4cd904e94574ff4,344,465,1468,7,47,87,5,911,2,0
https://github.com/MiCode/FileExplorer,master,d4876cd6bea3fca3f808aa6263fdc5655c089646,356,276,53,1,0,7,4,18,1,0
https://github.com/freezy/android-xbmcremote,master,4fc10d7ae43f4b648470138743ba84bfe8e6d05b,344,259,944,3,3,20,45,59,14,0
https://github.com/jgilfelt/SystemBarTint,master,b72eb27d12f67bf27bcf35577dd27106cfb5d2be,369,26,57,3,3,3,7,9,0,0
https://github.com/zeromq/jzmq,master,b1e7b07a10ba9b5dda9873bd3db16b8dac2addeb,345,229,487,2,9,53,24,287,1,0
https://github.com/alibaba/RocketMQ,develop,6a02ec65e89ac866fbc6e7b0c129447ad8855837,345,228,1262,3,22,7,62,325,1,0
https://github.com/erikwt/PullToRefresh-ListView,master,95abe40010a585db49540ba91e03f42eef47a8a4,365,219,79,4,2,4,11,32,2,0
https://github.com/ManuelPeinado/MultiChoiceAdapter,master,2e85c36de0655d7eb5c78cda9865d1f83daa1b88,409,97,175,2,19,4,5,17,1,0
https://github.com/dain/leveldb,master,49bd816cd368f958c5c66c115d1f455e0415fbe7,364,68,186,2,7,10,10,31,0,0
https://github.com/alibaba/mdrill,master,e2e8a5effcd3227e518df2ad2e425bbeef6f3a19,345,169,130,1,0,1,27,41,1,0
https://github.com/novoda/RESTProvider,master,6cf1611f0e9915cb6bf93a822d22766fa09f3bad,350,85,337,3,1,4,3,6,0,0
https://github.com/nathanmarz/storm-contrib,master,b7585fbe6962437e00b5f2feee75b50de2246d51,370,230,236,5,1,13,22,21,7,0
https://github.com/GDG-Korea/PinterestLikeAdapterView,master,dbb655413970078913d18545de6f79ba942d9cb4,372,384,94,1,0,4,12,13,3,0
https://github.com/undertow-io/undertow,master,0dd642f4a6ab1a66009f1314cffa52a32fccb9b1,338,116,2062,2,66,38,0,0,1,0
https://github.com/mongodb/morphia,master,c6c5a929d7e9c45b9ac26638540edaeabbb7765e,336,86,930,4,16,19,75,528,5,0
https://github.com/commonsguy/cwac-camera,master,3f7e3dc436fce753836f91b751378eec07b89d31,335,86,170,1,24,2,45,108,0,0
https://github.com/webbukkit/dynmap,master,252da2a5c68c5bff7458b84f4d3ecf6cd8b96f02,340,111,1726,5,66,14,208,1359,0,0
https://github.com/ruboto/ruboto-irb,master,21427b0c2081ebbf65313e6c2129022e58054c95,341,29,635,6,14,10,8,18,1,0
https://github.com/QuantumBadger/RedReader,master,5d60f1ec583465fdc90f6a1167716868dbf3728c,331,141,292,6,28,14,71,68,1,0
https://github.com/jodoglevy/gargl,master,28496cecce7819ddcfdd612bbbfddb1e8412038c,374,46,86,1,0,3,2,10,0,0
https://github.com/googlemaps/android-maps-utils,master,ea0166d3671674be0a88c22e2e2f89639859ca06,377,116,497,2,4,11,21,58,6,0
https://github.com/cbeust/testng,master,9bad50dc3ea6c224665b3f316fc90de8a120083d,329,213,2597,8,33,45,226,283,26,0
https://github.com/qos-ch/logback,master,469e07b3e1e19792f5026719c1074cf9692a89bd,330,225,3255,31,54,56,0,0,20,0
https://github.com/edmodo/cropper,master,a80f0cc86b64d2b22ff931a933d6750b8200c597,436,150,62,1,0,7,23,24,2,0
https://github.com/talklittle/reddit-is-fun,master,ea65ab47bea3a4c79ddeafd081c12c0c5c056f30,334,140,773,1,10,23,79,194,3,0
https://github.com/romannurik/Android-SwipeToDismiss,master,ed7ad78d78712be59812b6f427d743cf2dbd01b2,395,120,18,1,0,4,3,13,0,0
https://github.com/gwhalin/Memcached-Java-Client,master,9623cb7b5383a824def2e2b7f5fcc2e68f8f7a95,323,199,142,3,10,3,7,63,0,0
