url,mainBranch,starCount,forkCount,commitCount,branchCount,releaseCount,contributorCount,openIssueCount,closedIssueCount,openPullRequestCount
https://github.com/ayasakr/sample_app,master,0,0,9,1,0,-1,0,0,0
https://github.com/tymenschreuder/eda_utils,master,1,0,1,2,0,-1,0,0,0
https://github.com/KrasikovAndrey/sample_app,master,0,0,11,1,0,-1,0,0,0
https://github.com/erikanthonysam/sportsPanda,master,1,0,97,1,0,1,0,0,0
https://github.com/ywpark90/sample_app,master,1,0,5,1,0,1,0,0,0
https://github.com/mrelova/sample_app,master,1,0,12,1,0,1,0,0,0
https://github.com/cosmicnag/sample_app,master,1,0,13,1,0,-1,0,0,0
https://github.com/ntimba20/nsample,master,1,0,12,1,0,-1,0,0,0
https://github.com/ktheyns/sample_app,master,1,0,25,1,0,-1,0,0,0
https://github.com/makandrewmak/sample_app,master,1,0,12,1,0,1,0,0,0
https://github.com/kenike88/sample_app,master,1,0,16,1,0,1,0,0,0
https://github.com/georgevolkov/sample_app,master,0,0,28,1,0,1,0,0,0
https://github.com/nevotech/sample_app,master,1,0,7,1,0,1,0,0,0
https://github.com/kuey00/sample_app,following-users,1,0,15,2,0,0,0,0,0
https://github.com/092243/demo_app,master,1,0,2,1,0,1,0,0,0
https://github.com/pharaohlxvi/sample_app,master,1,0,6,1,0,1,0,0,0
https://github.com/rlewis/sample_app_manual,master,2,1,16,3,0,1,0,2,0
https://github.com/kozel/third_app,master,1,0,7,1,0,1,0,0,0
https://github.com/InsolitAnna/sample_app,master,1,0,7,1,0,1,0,0,0
https://github.com/puravshah/twimini,master,1,0,137,1,0,2,0,0,0
https://github.com/Paymium/first_app,master,1,0,21,1,0,1,0,0,0
https://github.com/egtom/sample_app,master,1,0,3,1,0,1,0,0,0
https://github.com/kitiya/Wara-RailsLab,master,0,0,60,4,0,1,0,5,0
https://github.com/amullins83/PLCGrader,master,0,0,10,1,0,1,0,0,0
https://github.com/sfcarroll/factura,master,0,0,2,1,0,1,0,0,0
https://github.com/Kiragod/my,master,1,0,3,1,0,1,0,0,0
https://github.com/r2d2volt/sample_app,master,1,0,7,1,0,1,0,0,0
https://github.com/DaveHolland/sample_app,broyhill,1,0,29,1,0,1,0,0,0
https://github.com/dsiltman/final_sample_app,master,1,0,14,1,0,1,0,0,0
https://github.com/NickJewell/cognito_design,master,1,0,156,1,0,1,5,15,0
https://github.com/zaebst/sample_app,master,0,0,12,1,0,1,0,0,0
https://github.com/jemaddux/RoR3_app,master,0,0,7,1,0,1,0,1,0
